1:69511:69511	NM_001005484
19:32873698:32873698	NM_001136156
19:32873698:32873698	NM_014910
19:32930069:32930069	NM_207325
19:32973077:32973077	NM_207325
19:33098632:33098632	NM_032139
19:33106621:33106621	NM_032139
19:33110204:33110204	NM_032139
19:33117666:33117666	NM_032139
19:33167455:33167455	NM_207391
19:33372814:33372814	NM_032816
19:33390796:33390796	NM_032816
19:33414420:33414420	NM_032816
19:33444556:33444556	NM_032816
19:33444576:33444576	NM_032816
19:33444588:33444588	NM_032816
19:33467357:33467357	NM_152266
19:33467413:33467413	NM_152266
19:33467515:33467515	NM_152266
19:33482821:33482821	NM_033103
19:33487071:33487071	NM_033103
19:33490585:33490585	NM_033103
19:33498978:33498978	NM_033103
19:33499071:33499071	NM_033103
19:33517515:33517515	NM_033103
19:33616077:33616077	NM_018025
19:33617508:33617508	NM_018025
19:33617583:33617583	NM_018025
19:33635761:33635761	NM_173479
19:33655144:33655144	NM_173479
19:33698291:33698291	NM_002333
19:33792631:33792631	NM_004364
19:34959979:34959979	NM_005499
19:35422808:35422808	NM_001099437
19:35422808:35422808	NM_194325
19:35434238:35434238	NM_001099437
19:35434238:35434238	NM_194325
19:35434448:35434448	NM_001099437
19:35434448:35434448	NM_194325
19:35434512:35434512	NM_001099437
19:35434512:35434512	NM_194325
19:35435006:35435006	NM_001099437
19:35435006:35435006	NM_194325
19:35449409:35449409	NM_175872
19:35450229:35450229	NM_175872
19:35524824:35524824	NM_199037
19:35612168:35612168	NM_001136009
19:35612168:35612168	NM_001136010
19:35616315:35616315	NM_139284
19:35616316:35616316	NM_139284
19:35617270:35617270	NM_139284
19:35617639:35617639	NM_139284
19:35622695:35622695	NM_139284
19:35719257:35719257	NM_152481
19:35719577:35719577	NM_152481
19:35786868:35786868	NM_002361
19:35790503:35790503	NM_002361
19:35836530:35836530	NM_001771
19:35843086:35843086	NM_005303
19:35849926:35849926	NM_005304
19:35991442:35991442	NM_033317
19:35998362:35998362	NM_001126056
19:36002710:36002710	NM_033317
19:36004106:36004106	NM_033317
19:36004171:36004171	NM_033317
19:36017928:36017928	NM_001166034
19:36018272:36018272	NM_001166034
19:36033460:36033460	NM_014364
19:36050969:36050969	NM_000704
19:36113590:36113590	NM_015302
19:36168914:36168914	NM_007000
19:36207102:36207102	NM_014383
19:36214632:36214632	NM_014727
19:36243089:36243089	NM_019104
19:36246452:36246452	NM_144617
19:36258938:36258938	NM_001039887
19:36302921:36302921	NM_021232
19:36303664:36303664	NM_021232
19:36486445:36486445	NM_001042631
19:36727365:36727365	NM_007145
19:37038092:37038092	NM_020951
19:37039069:37039069	NM_020951
19:37241141:37241141	NM_001193552
19:37241141:37241141	NM_001267779
19:37619845:37619845	NM_144689
19:38189616:38189616	NM_032689
19:38202516:38202516	NM_032689
19:38376103:38376103	NM_031951
19:38376485:38376485	NM_031951
19:38377564:38377564	NM_031951
19:38378539:38378539	NM_031951
19:38573139:38573139	NM_015073
19:38590700:38590700	NM_015073
19:38652993:38652993	NM_015073
19:38935280:38935280	NM_000540
19:38935280:38935280	NM_001042723
19:38939408:38939408	NM_000540
19:38939408:38939408	NM_001042723
19:38946182:38946182	NM_000540
19:38946182:38946182	NM_001042723
19:38949904:38949904	NM_000540
19:38949904:38949904	NM_001042723
19:38956803:38956803	NM_000540
19:38956803:38956803	NM_001042723
19:38956839:38956839	NM_000540
19:38956839:38956839	NM_001042723
19:38959680:38959680	NM_000540
19:38959680:38959680	NM_001042723
19:39196745:39196745	NM_004924
19:39224413:39224413	NM_144691
19:39233146:39233146	NM_144691
19:39322087:39322087	NM_001398
19:39433299:39433299	NM_024907
19:39575997:39575997	NM_001004318
19:39589189:39589189	NM_001004318
19:39590955:39590955	NM_001004318
19:39735106:39735106	NM_172139
19:39789115:39789115	NM_172140
19:39915637:39915637	NM_022835
19:39915758:39915758	NM_022835
19:39926509:39926509	NM_001020
19:39926521:39926521	NM_001020
19:39971432:39971432	NM_001001563
19:39994711:39994711	NM_203486
19:39996027:39996027	NM_203486
19:40023308:40023308	NM_152361
19:40149297:40149297	NM_001190441
19:40197924:40197924	NM_020129
19:40199914:40199914	NM_020129
19:40224986:40224986	NM_001828
19:40225646:40225646	NM_001828
19:40360928:40360928	NM_003890
19:40366362:40366362	NM_003890
19:40366374:40366374	NM_003890
19:40368395:40368395	NM_003890
19:40368498:40368498	NM_003890
19:40368499:40368499	NM_003890
19:40370213:40370213	NM_003890
19:40370273:40370273	NM_003890
19:40370471:40370471	NM_003890
19:40374034:40374034	NM_003890
19:40383905:40383905	NM_003890
19:40389741:40389741	NM_003890
19:40392482:40392482	NM_003890
19:40392588:40392588	NM_003890
19:40392719:40392719	NM_003890
19:40392802:40392802	NM_003890
19:40406019:40406019	NM_003890
19:40408268:40408268	NM_003890
19:40408532:40408532	NM_003890
19:40408821:40408821	NM_003890
19:40420087:40420087	NM_003890
19:40421612:40421612	NM_003890
19:40433042:40433042	NM_003890
19:40433583:40433583	NM_003890
19:40478362:40478362	NM_006503
19:40719076:40719076	NM_002446
19:40720079:40720079	NM_002446
19:40900865:40900865	NM_181882
19:40901011:40901011	NM_181882
19:40901496:40901496	NM_181882
19:40901604:40901604	NM_181882
19:40901614:40901614	NM_181882
19:40904602:40904602	NM_181882
19:40928944:40928944	NM_013376
19:40929363:40929363	NM_013376
19:40947751:40947751	NM_203344
19:40964312:40964312	NM_000713
19:41082868:41082868	NM_138392
19:41096189:41096189	NM_138392
19:41211056:41211056	NM_001142555
19:41255500:41255500	NM_198476
19:41350664:41350664	NM_000762
19:41354606:41354606	NM_000762
19:41354661:41354661	NM_000762
19:41355849:41355849	NM_000762
19:41356281:41356281	NM_000762
19:41381647:41381647	NM_030589
19:41383799:41383799	NM_030589
19:41384675:41384675	NM_030589
19:41386136:41386136	NM_030589
19:41386420:41386420	NM_030589
19:41386486:41386486	NM_030589
19:41386487:41386487	NM_030589
19:41387620:41387620	NM_000764
19:41387647:41387647	NM_000764
19:41387656:41387656	NM_000764
19:41595958:41595958	NM_000766
19:41622107:41622107	NM_000774
19:41622189:41622189	NM_000774
19:41631415:41631415	NM_000774
19:41700493:41700493	NM_030622
19:41743861:41743861	NM_021913
19:41858921:41858921	NM_000660
19:41869392:41869392	NM_030578
19:41889748:41889748	NM_001098821
19:41903220:41903220	NM_020158
19:41932084:41932084	NM_198540
19:41932120:41932120	NM_198540
19:41932275:41932275	NM_198540
19:42085873:42085873	NM_001098506
19:42085873:42085873	NM_033543
19:42092815:42092815	NM_001098506
19:42092815:42092815	NM_033543
19:42132314:42132314	NM_001817
19:42190859:42190859	NM_006890
19:42213744:42213744	NM_004363
19:42213772:42213772	NM_004363
19:42213868:42213868	NM_004363
19:42213872:42213872	NM_004363
19:42221607:42221607	NM_004363
19:42260569:42260569	NM_002483
19:42265889:42265889	NM_002483
19:42312933:42312933	NM_001815
19:42342319:42342319	NM_173506
19:42354629:42354629	NM_001040283
19:42736267:42736267	NM_019884
19:43420451:43420451	NM_001031850
19:43579642:43579642	NM_031246
19:43586664:43586664	NM_031246
19:43679410:43679410	NM_001130014
19:43679410:43679410	NM_002781
19:43680051:43680051	NM_001130014
19:43680051:43680051	NM_002781
19:43680147:43680147	NM_001130014
19:43680147:43680147	NM_002781
19:43689004:43689004	NM_001130014
19:43689004:43689004	NM_002781
19:43690506:43690506	NM_001130014
19:43690506:43690506	NM_002781
19:43699292:43699292	NM_002780
19:43699336:43699336	NM_002780
19:43699379:43699379	NM_002780
19:43702342:43702342	NM_213633
19:43709647:43709647	NM_213633
19:43709654:43709654	NM_213633
19:43709656:43709656	NM_213633
19:44082791:44082791	NM_001193621
19:44085827:44085827	NM_001193621
19:44098963:44098963	NM_001007561
19:44223113:44223113	NM_019612
19:44303066:44303066	NM_001031749
19:44306482:44306482	NM_001031749
19:44351107:44351107	NM_181845
19:44351694:44351694	NM_181845
19:44352639:44352639	NM_181845
19:44352665:44352665	NM_181845
19:44352666:44352666	NM_181845
19:44352688:44352688	NM_181845
19:44377357:44377357	NM_001033719
19:44377669:44377669	NM_001033719
19:44417575:44417575	NM_003425
19:44418077:44418077	NM_003425
19:44418343:44418343	NM_003425
19:44418680:44418680	NM_003425
19:44418693:44418693	NM_003425
19:44419030:44419030	NM_003425
19:44470189:44470189	NM_013359
19:44470548:44470548	NM_013359
19:44470663:44470663	NM_013359
19:44471209:44471209	NM_013359
19:44471252:44471252	NM_013359
19:44471323:44471323	NM_013359
19:44500761:44500761	NM_001260487
19:44500761:44500761	NM_198089
19:44501116:44501116	NM_001260487
19:44501116:44501116	NM_198089
19:44501227:44501227	NM_001260487
19:44501227:44501227	NM_198089
19:44535999:44535999	NM_001129996
19:44564981:44564981	NM_013361
19:44570393:44570393	NM_013361
19:44570551:44570551	NM_013361
19:44610665:44610665	NM_013398
19:44610798:44610798	NM_013398
19:44610843:44610843	NM_013398
19:44611066:44611066	NM_013398
19:44611420:44611420	NM_013398
19:44612231:44612231	NM_013398
19:44652954:44652954	NM_006630
19:44660967:44660967	NM_006630
19:44739303:44739303	NM_182490
19:44739399:44739399	NM_182490
19:44792701:44792701	NM_004234
19:44792969:44792969	NM_004234
19:44890801:44890801	NM_152354
19:44890817:44890817	NM_152354
19:44892168:44892168	NM_152354
19:44934489:44934489	NM_001278510
19:44981375:44981375	NM_013256
19:44981832:44981832	NM_013256
19:44981883:44981883	NM_013256
19:44983567:44983567	NM_013256
19:45001346:45001346	NM_013256
19:45162038:45162038	NM_006505
19:45162189:45162189	NM_001135770
19:45389224:45389224	NM_001042724
19:45448036:45448036	NM_001646
19:45448465:45448465	NM_001646
19:45561063:45561063	NM_007056
19:45648503:45648503	NM_019121
19:45801018:45801018	NM_001199867
19:45810035:45810035	NM_001824
19:45818835:45818835	NM_001824
19:45868309:45868309	NM_000400
19:45912002:45912002	NM_012099
19:45912406:45912406	NM_012099
19:45923653:45923653	NM_001983
19:45971961:45971961	NM_006732
19:46124531:46124531	NM_001193268
19:46145700:46145700	NM_001242348
19:46206262:46206262	NM_017659
19:46268902:46268902	NM_175875
19:46269313:46269313	NM_175875
19:46289503:46289503	NM_004943
19:46404579:46404579	NM_001012643
19:46443739:46443739	NM_002516
19:46443886:46443886	NM_002516
19:46811984:46811984	NM_152795
19:46815499:46815499	NM_152795
19:46857015:46857015	NM_006247
19:46914921:46914921	NM_032040
19:47124714:47124714	NM_000960
19:47259734:47259734	NM_001039885
19:47259734:47259734	NM_024301
19:47278938:47278938	NM_005628
19:47282162:47282162	NM_005628
19:47543774:47543774	NM_002517
19:47585517:47585517	NM_015168
19:47770015:47770015	NM_015603
19:47774572:47774572	NM_015603
19:47823484:47823484	NM_001736
19:47823871:47823871	NM_001736
19:47856336:47856336	NM_014681
19:48219929:48219929	NM_014601
19:48229169:48229169	NM_014601
19:48244194:48244194	NM_014601
19:48244569:48244569	NM_014601
19:48248834:48248834	NM_015710
19:48248907:48248907	NM_015710
19:48254799:48254799	NM_015710
19:48255804:48255804	NM_015710
19:48258717:48258717	NM_015710
19:48259787:48259787	NM_015710
19:48389425:48389425	NM_003167
19:48537585:48537585	NM_019855
19:48543862:48543862	NM_019855
19:48543923:48543923	NM_019855
19:48571072:48571072	NM_001159322
19:48571072:48571072	NM_003706
19:48598823:48598823	NM_001159322
19:48598823:48598823	NM_003706
19:48601454:48601454	NM_001159322
19:48601454:48601454	NM_003706
19:48621036:48621036	NM_000234
19:48622427:48622427	NM_000234
19:48654553:48654553	NM_000234
19:48800338:48800338	NM_144577
19:48800751:48800751	NM_144577
19:48800914:48800914	NM_144577
19:48806015:48806015	NM_144577
19:48863386:48863386	NM_018273
19:48945880:48945880	NM_000836
19:48949286:48949286	NM_031485
19:48968015:48968015	NM_013348
19:48973914:48973914	NM_004228
19:48973914:48973914	NM_017457
19:49079246:49079246	NM_177973
19:49096065:49096065	NM_177973
19:49102399:49102399	NM_177973
19:49106995:49106995	NM_017708
19:49116359:49116359	NM_017708
19:49116438:49116438	NM_017708
19:49244219:49244219	NM_182575
19:49244220:49244220	NM_182575
19:49247786:49247786	NM_182575
19:49259529:49259529	NM_019113
19:49261368:49261368	NM_019113
19:49303070:49303070	NM_001190
19:49334991:49334991	NM_016246
19:49339098:49339098	NM_016246
19:49368843:49368843	NM_020904
19:49376584:49376584	NM_014330
19:49377424:49377424	NM_014330
19:49377436:49377436	NM_014330
19:49377873:49377873	NM_014330
19:49377918:49377918	NM_014330
19:49378994:49378994	NM_014330
19:49379167:49379167	NM_014330
19:49379182:49379182	NM_014330
19:49469087:49469087	NM_000146
19:49469986:49469986	NM_000146
19:49485548:49485548	NM_001161587
19:49513273:49513273	NM_006666
19:49519466:49519466	NM_000894
19:49519855:49519855	NM_000894
19:49519873:49519873	NM_000894
19:49547890:49547890	NM_033043
19:49550972:49550972	NM_033183
19:49551573:49551573	NM_033183
19:49557572:49557572	NM_033142
19:49573438:49573438	NM_031886
19:49621964:49621964	NM_018111
19:49640002:49640002	NM_003660
19:49658209:49658209	NM_002152
19:49658367:49658367	NM_002152
19:49658390:49658390	NM_002152
19:49839015:49839015	NM_001774
19:49867913:49867913	NM_014419
19:49869051:49869051	NM_014419
19:49878115:49878115	NM_014419
19:49878196:49878196	NM_014419
19:49894152:49894152	NM_144688
19:49899076:49899076	NM_144688
19:49901318:49901318	NM_144688
19:49930721:49930721	NM_001195256
19:49950298:49950298	NM_017916
19:49954803:49954803	NM_017916
19:49954807:49954807	NM_017916
19:49964977:49964977	NM_153329
19:49965173:49965173	NM_153329
19:49967680:49967680	NM_153329
19:50140092:50140092	NM_006270
19:50156896:50156896	NM_021228
19:50248501:50248501	NM_021733
19:50383591:50383591	NM_024682
19:50412217:50412217	NM_016553
19:50435747:50435747	NM_001193646
19:50463982:50463982	NM_001135163
19:50862768:50862768	NM_004851
19:50926126:50926126	NM_001244000
19:50926264:50926264	NM_001244000
19:50926265:50926265	NM_001243999
19:50926265:50926265	NM_003121
19:50957397:50957397	NM_004533
19:50965272:50965272	NM_004533
19:50967640:50967640	NM_004533
19:51020903:51020903	NM_001080457
19:51133356:51133356	NM_032298
19:51171188:51171188	NM_016148
19:51228634:51228634	NM_002975
19:51323473:51323473	NM_002257
19:51323501:51323501	NM_002257
19:51411636:51411636	NM_004917
19:51452250:51452250	NM_012427
19:51507020:51507020	NM_012315
19:51519259:51519259	NM_002776
19:51519346:51519346	NM_002776
19:51520487:51520487	NM_002776
19:51535130:51535130	NM_019598
19:51535130:51535130	NM_145894
19:51602298:51602298	NM_145232
19:51628529:51628529	NM_001198558
19:51630482:51630482	NM_001198558
19:51656454:51656454	NM_016543
19:51728477:51728477	NM_001772
19:51728641:51728641	NM_001772
19:51738917:51738917	NM_001772
19:51835892:51835892	NM_001163922
19:51841417:51841417	NM_001163922
19:51843808:51843808	NM_001163922
19:51844978:51844978	NM_001163922
19:51845371:51845371	NM_001163922
19:51850290:51850290	NM_001985
19:51871195:51871195	NM_152353
19:51984725:51984725	NM_001278392
19:52000624:52000624	NM_053003
19:52000659:52000659	NM_053003
19:52000672:52000672	NM_053003
19:52001282:52001282	NM_053003
19:52001396:52001396	NM_053003
19:52001485:52001485	NM_053003
19:52002729:52002729	NM_053003
19:52003331:52003331	NM_053003
19:52004791:52004791	NM_053003
19:52004903:52004903	NM_053003
19:52033742:52033742	NM_001177548
19:52090100:52090100	NM_007147
19:52249211:52249211	NM_002029
19:52249672:52249672	NM_002029
19:52249947:52249947	NM_002029
19:52327784:52327784	NM_002030
19:52376507:52376507	NM_032679
19:52376952:52376952	NM_032679
19:52448669:52448669	NM_001031721
19:52472295:52472295	NM_021632
19:52520240:52520240	NM_025040
19:52537576:52537576	NM_014650
19:52538428:52538428	NM_014650
19:52570714:52570714	NM_001136499
19:52856955:52856955	NM_001161426
19:52869022:52869022	NM_001161426
19:52869278:52869278	NM_001161426
19:52869312:52869312	NM_001161426
19:52869534:52869534	NM_001161426
19:52887904:52887904	NM_001145434
19:52888245:52888245	NM_001145434
19:52941540:52941540	NM_001143939
19:52941618:52941618	NM_001143939
19:52942159:52942159	NM_001143939
19:52942445:52942445	NM_001143939
19:52942495:52942495	NM_001143939
19:53117531:53117531	NM_001277947
19:53117531:53117531	NM_018300
19:53117809:53117809	NM_001277947
19:53117809:53117809	NM_018300
19:53302942:53302942	NM_006969
19:53303705:53303705	NM_006969
19:53304563:53304563	NM_006969
19:53454475:53454475	NM_001031665
19:53518514:53518514	NM_152473
19:53553125:53553125	NM_001191055
19:53553497:53553497	NM_001191055
19:53553686:53553686	NM_001191055
19:53577419:53577419	NM_033288
19:53612311:53612311	NM_001164309
19:53612311:53612311	NM_018355
19:53612757:53612757	NM_001164309
19:53612757:53612757	NM_018355
19:53612989:53612989	NM_001164309
19:53612989:53612989	NM_018355
19:53645291:53645291	NM_032584
19:53667913:53667913	NM_024733
19:53667940:53667940	NM_024733
19:53669273:53669273	NM_024733
19:53669492:53669492	NM_024733
19:53793042:53793042	NM_033341
19:53854397:53854397	NM_138374
19:53856349:53856349	NM_138374
19:53911973:53911973	NM_001040185
19:53912242:53912242	NM_001040185
19:53994061:53994061	NM_001004301
19:54080279:54080279	NM_001253801
19:54080279:54080279	NM_018555
19:54080780:54080780	NM_001253801
19:54080780:54080780	NM_018555
19:54080999:54080999	NM_001253801
19:54080999:54080999	NM_018555
19:54307322:54307322	NM_001277126
19:54307322:54307322	NM_144687
19:54308554:54308554	NM_001277126
19:54308554:54308554	NM_144687
19:54515415:54515415	NM_145814
19:54545186:54545186	NM_198481
19:54545531:54545531	NM_198481
19:54561792:54561792	NM_198481
19:54600232:54600232	NM_133168
19:54649671:54649671	NM_014516
19:54652203:54652203	NM_014516
19:54677759:54677759	NM_024298
19:54677897:54677897	NM_024298
19:54754752:54754752	NM_001081442
19:54754752:54754752	NM_006840
19:54782407:54782407	NM_001080978
19:54782407:54782407	NM_005874
19:54782710:54782710	NM_001080978
19:54782710:54782710	NM_005874
19:54782724:54782724	NM_001080978
19:54782724:54782724	NM_005874
19:54783375:54783375	NM_001080978
19:54783375:54783375	NM_005874
19:54783923:54783923	NM_001080978
19:54783923:54783923	NM_005874
19:54849463:54849463	NM_012276
19:54849481:54849481	NM_012276
19:55174498:55174498	NM_001278426
19:55174498:55174498	NM_001278427
19:55174498:55174498	NM_001278428
19:55174498:55174498	NM_001278429
19:55174498:55174498	NM_001278430
19:55175009:55175009	NM_001278426
19:55175009:55175009	NM_001278427
19:55175009:55175009	NM_001278428
19:55175009:55175009	NM_001278430
19:55176262:55176262	NM_001278426
19:55176262:55176262	NM_001278427
19:55176262:55176262	NM_001278428
19:55176262:55176262	NM_001278429
19:55176262:55176262	NM_001278430
19:55178162:55178162	NM_001278426
19:55178162:55178162	NM_001278427
